id,factory_name,factory_code,date,po_number,style_number,color_code,ship_id,po_type,po_quantity,wip8_outputs,tqc3_pass_qty,wip8_po_status_increase,fg10_po_status_increase,fg14_po_status_increase,wip8_po_statu_completion_quantity,fg10_po_statu_completion_quantity,fg14_po_statu_completion_quantity
VN_BZ_20260506_VN_BZ-PO-0008_NVY_SH10,越南平政厂,VN_BZ,2026-05-06,VN_BZ-PO-0008,ST007,NVY,SH10,CMT,800,100,100,100,64,50,604,357,234
VN_BZ_20260506_VN_BZ-PO-0010_GRY_SH06,越南平政厂,VN_BZ,2026-05-06,VN_BZ-PO-0010,ST004,GRY,SH06,CMT,2000,147,147,147,83,31,308,219,114
VN_BZ_20260506_VN_BZ-PO-0011_WHT_SH01,越南平政厂,VN_BZ,2026-05-06,VN_BZ-PO-0011,ST001,WHT,SH01,FOB,3000,172,172,172,141,59,877,599,267
VN_BZ_20260506_VN_BZ-PO-0014_GRN_SH03,越南平政厂,VN_BZ,2026-05-06,VN_BZ-PO-0014,ST002,GRN,SH03,CMT,2000,156,156,156,80,50,497,254,169
VN_BZ_20260506_VN_BZ-PO-0015_NVY_SH06,越南平政厂,VN_BZ,2026-05-06,VN_BZ-PO-0015,ST004,NVY,SH06,CMT,3000,174,174,174,81,24,669,435,267
VN_BZ_20260506_VN_BZ-PO-0016_NVY_SH06,越南平政厂,VN_BZ,2026-05-06,VN_BZ-PO-0016,ST004,NVY,SH06,FOB,1000,102,102,102,76,37,623,380,176
VN_BZ_20260506_VN_BZ-PO-0017_WHT_SH01,越南平政厂,VN_BZ,2026-05-06,VN_BZ-PO-0017,ST001,WHT,SH01,CMT,3000,173,173,173,147,69,691,459,187
VN_BZ_20260506_VN_BZ-PO-0020_RED_SH02,越南平政厂,VN_BZ,2026-05-06,VN_BZ-PO-0020,ST001,RED,SH02,FOB,1500,165,165,165,108,74,465,286,155
VN_BZ_20260506_VN_BZ-PO-0023_NVY_SH06,越南平政厂,VN_BZ,2026-05-06,VN_BZ-PO-0023,ST004,NVY,SH06,CMT,800,167,167,167,73,53,314,197,111
VN_BZ_20260507_VN_BZ-PO-0001_NVY_SH10,越南平政厂,VN_BZ,2026-05-07,VN_BZ-PO-0001,ST007,NVY,SH10,CMT,3000,172,172,172,146,88,172,146,88
VN_BZ_20260507_VN_BZ-PO-0002_WHT_SH08,越南平政厂,VN_BZ,2026-05-07,VN_BZ-PO-0002,ST005,WHT,SH08,FOB,1000,95,95,95,63,48,715,459,235
VN_BZ_20260507_VN_BZ-PO-0003_YLW_SH04,越南平政厂,VN_BZ,2026-05-07,VN_BZ-PO-0003,ST003,YLW,SH04,FOB,2000,172,172,172,108,63,350,229,103
VN_BZ_20260507_VN_BZ-PO-0007_WHT_SH05,越南平政厂,VN_BZ,2026-05-07,VN_BZ-PO-0007,ST003,WHT,SH05,FOB,8000,160,160,160,91,28,663,426,208
VN_BZ_20260507_VN_BZ-PO-0008_NVY_SH10,越南平政厂,VN_BZ,2026-05-07,VN_BZ-PO-0008,ST007,NVY,SH10,CMT,800,110,110,110,44,18,714,401,252
VN_BZ_20260507_VN_BZ-PO-0011_WHT_SH01,越南平政厂,VN_BZ,2026-05-07,VN_BZ-PO-0011,ST001,WHT,SH01,FOB,3000,176,176,176,106,78,1053,705,345
VN_BZ_20260507_VN_BZ-PO-0012_GRY_SH06,越南平政厂,VN_BZ,2026-05-07,VN_BZ-PO-0012,ST004,GRY,SH06,FOB,2000,167,167,167,82,47,495,331,172
VN_BZ_20260507_VN_BZ-PO-0013_WHT_SH08,越南平政厂,VN_BZ,2026-05-07,VN_BZ-PO-0013,ST005,WHT,SH08,FOB,1500,171,171,171,79,36,711,407,199
VN_BZ_20260507_VN_BZ-PO-0014_GRN_SH03,越南平政厂,VN_BZ,2026-05-07,VN_BZ-PO-0014,ST002,GRN,SH03,CMT,2000,152,152,152,99,37,649,353,206
VN_BZ_20260507_VN_BZ-PO-0016_NVY_SH06,越南平政厂,VN_BZ,2026-05-07,VN_BZ-PO-0016,ST004,NVY,SH06,FOB,1000,115,115,115,47,34,738,427,210
VN_BZ_20260507_VN_BZ-PO-0020_RED_SH02,越南平政厂,VN_BZ,2026-05-07,VN_BZ-PO-0020,ST001,RED,SH02,FOB,1500,175,175,175,134,77,640,420,232
VN_BZ_20260507_VN_BZ-PO-0021_WHT_SH05,越南平政厂,VN_BZ,2026-05-07,VN_BZ-PO-0021,ST003,WHT,SH05,CMT,800,117,117,117,50,18,605,394,173
VN_BZ_20260507_VN_BZ-PO-0022_NVY_SH10,越南平政厂,VN_BZ,2026-05-07,VN_BZ-PO-0022,ST007,NVY,SH10,FOB,800,170,170,190,92,68,527,388,266
VN_BZ_20260507_VN_BZ-PO-0025_YLW_SH04,越南平政厂,VN_BZ,2026-05-07,VN_BZ-PO-0025,ST003,YLW,SH04,FOB,8000,152,152,152,86,46,840,475,254
VN_BZ_20260508_VN_BZ-PO-0001_NVY_SH10,越南平政厂,VN_BZ,2026-05-08,VN_BZ-PO-0001,ST007,NVY,SH10,CMT,3000,170,170,170,-33,69,342,113,157
VN_BZ_20260508_VN_BZ-PO-0003_YLW_SH04,越南平政厂,VN_BZ,2026-05-08,VN_BZ-PO-0003,ST003,YLW,SH04,FOB,2000,176,176,176,113,75,526,342,178
VN_BZ_20260508_VN_BZ-PO-0007_WHT_SH05,越南平政厂,VN_BZ,2026-05-08,VN_BZ-PO-0007,ST003,WHT,SH05,FOB,8000,173,173,173,130,97,836,556,305
VN_BZ_20260508_VN_BZ-PO-0009_WHT_SH05,越南平政厂,VN_BZ,2026-05-08,VN_BZ-PO-0009,ST003,WHT,SH05,CMT,3000,149,149,149,91,42,149,91,42
VN_BZ_20260508_VN_BZ-PO-0010_GRY_SH06,越南平政厂,VN_BZ,2026-05-08,VN_BZ-PO-0010,ST004,GRY,SH06,CMT,2000,177,177,177,144,97,485,363,211
VN_BZ_20260508_VN_BZ-PO-0012_GRY_SH06,越南平政厂,VN_BZ,2026-05-08,VN_BZ-PO-0012,ST004,GRY,SH06,FOB,2000,170,170,170,118,57,665,449,229
VN_BZ_20260508_VN_BZ-PO-0013_WHT_SH08,越南平政厂,VN_BZ,2026-05-08,VN_BZ-PO-0013,ST005,WHT,SH08,FOB,1500,167,167,167,83,40,878,490,239
VN_BZ_20260508_VN_BZ-PO-0014_GRN_SH03,越南平政厂,VN_BZ,2026-05-08,VN_BZ-PO-0014,ST002,GRN,SH03,CMT,2000,169,169,169,76,55,818,429,261
VN_BZ_20260508_VN_BZ-PO-0015_NVY_SH06,越南平政厂,VN_BZ,2026-05-08,VN_BZ-PO-0015,ST004,NVY,SH06,CMT,3000,162,162,162,73,55,831,508,322
VN_BZ_20260508_VN_BZ-PO-0016_NVY_SH06,越南平政厂,VN_BZ,2026-05-08,VN_BZ-PO-0016,ST004,NVY,SH06,FOB,1000,116,116,116,102,48,854,529,258
VN_BZ_20260508_VN_BZ-PO-0017_WHT_SH01,越南平政厂,VN_BZ,2026-05-08,VN_BZ-PO-0017,ST001,WHT,SH01,CMT,3000,177,177,177,88,57,868,547,244
VN_BZ_20260508_VN_BZ-PO-0018_BLU_SH03,越南平政厂,VN_BZ,2026-05-08,VN_BZ-PO-0018,ST002,BLU,SH03,CMT,2000,171,171,171,126,43,171,126,43
VN_BZ_20260508_VN_BZ-PO-0020_RED_SH02,越南平政厂,VN_BZ,2026-05-08,VN_BZ-PO-0020,ST001,RED,SH02,FOB,1500,171,171,171,98,48,811,518,280
VN_BZ_20260508_VN_BZ-PO-0021_WHT_SH05,越南平政厂,VN_BZ,2026-05-08,VN_BZ-PO-0021,ST003,WHT,SH05,CMT,800,108,108,108,92,33,713,486,206
VN_BZ_20260508_VN_BZ-PO-0023_NVY_SH06,越南平政厂,VN_BZ,2026-05-08,VN_BZ-PO-0023,ST004,NVY,SH06,CMT,800,159,159,159,119,81,473,316,192
VN_BZ_20260508_VN_BZ-PO-0024_BLK_SH04,越南平政厂,VN_BZ,2026-05-08,VN_BZ-PO-0024,ST003,BLK,SH04,FOB,1500,179,179,179,105,55,850,528,261
VN_BZ_20260508_VN_BZ-PO-0025_YLW_SH04,越南平政厂,VN_BZ,2026-05-08,VN_BZ-PO-0025,ST003,YLW,SH04,FOB,8000,182,182,182,130,98,1022,605,352
VN_BZ_20260509_VN_BZ-PO-0001_NVY_SH10,越南平政厂,VN_BZ,2026-05-09,VN_BZ-PO-0001,ST007,NVY,SH10,CMT,3000,164,164,164,125,90,506,238,247
VN_BZ_20260509_VN_BZ-PO-0002_WHT_SH08,越南平政厂,VN_BZ,2026-05-09,VN_BZ-PO-0002,ST005,WHT,SH08,FOB,1000,109,109,109,45,34,824,504,269
VN_BZ_20260509_VN_BZ-PO-0003_YLW_SH04,越南平政厂,VN_BZ,2026-05-09,VN_BZ-PO-0003,ST003,YLW,SH04,FOB,2000,157,172,172,99,58,698,441,236
VN_BZ_20260509_VN_BZ-PO-0004_BLK_SH09,越南平政厂,VN_BZ,2026-05-09,VN_BZ-PO-0004,ST006,BLK,SH09,FOB,1000,150,150,150,127,71,326,268,183
VN_BZ_20260509_VN_BZ-PO-0006_NVY_SH06,越南平政厂,VN_BZ,2026-05-09,VN_BZ-PO-0006,ST004,NVY,SH06,FOB,5000,168,168,168,131,48,168,131,48
VN_BZ_20260509_VN_BZ-PO-0007_WHT_SH05,越南平政厂,VN_BZ,2026-05-09,VN_BZ-PO-0007,ST003,WHT,SH05,FOB,8000,185,185,185,158,96,1021,714,401
VN_BZ_20260509_VN_BZ-PO-0011_WHT_SH01,越南平政厂,VN_BZ,2026-05-09,VN_BZ-PO-0011,ST001,WHT,SH01,FOB,3000,197,182,182,129,65,1235,834,410
VN_BZ_20260509_VN_BZ-PO-0012_GRY_SH06,越南平政厂,VN_BZ,2026-05-09,VN_BZ-PO-0012,ST004,GRY,SH06,FOB,2000,173,173,173,145,83,838,594,312
VN_BZ_20260509_VN_BZ-PO-0013_WHT_SH08,越南平政厂,VN_BZ,2026-05-09,VN_BZ-PO-0013,ST005,WHT,SH08,FOB,1500,107,107,107,61,32,985,551,271
VN_BZ_20260509_VN_BZ-PO-0015_NVY_SH06,越南平政厂,VN_BZ,2026-05-09,VN_BZ-PO-0015,ST004,NVY,SH06,CMT,3000,173,173,173,143,108,1004,651,430
VN_BZ_20260509_VN_BZ-PO-0016_NVY_SH06,越南平政厂,VN_BZ,2026-05-09,VN_BZ-PO-0016,ST004,NVY,SH06,FOB,1000,56,56,56,43,15,910,572,273
VN_BZ_20260509_VN_BZ-PO-0018_BLU_SH03,越南平政厂,VN_BZ,2026-05-09,VN_BZ-PO-0018,ST002,BLU,SH03,CMT,2000,157,157,137,67,30,308,193,73
VN_BZ_20260509_VN_BZ-PO-0020_RED_SH02,越南平政厂,VN_BZ,2026-05-09,VN_BZ-PO-0020,ST001,RED,SH02,FOB,1500,107,107,107,58,38,918,576,318
VN_BZ_20260509_VN_BZ-PO-0021_WHT_SH05,越南平政厂,VN_BZ,2026-05-09,VN_BZ-PO-0021,ST003,WHT,SH05,CMT,800,55,55,55,33,10,768,519,216
VN_BZ_20260509_VN_BZ-PO-0022_NVY_SH10,越南平政厂,VN_BZ,2026-05-09,VN_BZ-PO-0022,ST007,NVY,SH10,FOB,800,102,102,102,78,31,629,466,297
VN_BZ_20260509_VN_BZ-PO-0023_NVY_SH06,越南平政厂,VN_BZ,2026-05-09,VN_BZ-PO-0023,ST004,NVY,SH06,CMT,800,121,121,121,63,25,594,379,217
VN_BZ_20260509_VN_BZ-PO-0025_YLW_SH04,越南平政厂,VN_BZ,2026-05-09,VN_BZ-PO-0025,ST003,YLW,SH04,FOB,8000,173,173,173,150,55,1195,755,407
VN_BZ_20260511_VN_BZ-PO-0001_NVY_SH10,越南平政厂,VN_BZ,2026-05-11,VN_BZ-PO-0001,ST007,NVY,SH10,CMT,3000,177,177,177,-39,26,683,199,273
VN_BZ_20260511_VN_BZ-PO-0003_YLW_SH04,越南平政厂,VN_BZ,2026-05-11,VN_BZ-PO-0003,ST003,YLW,SH04,FOB,2000,167,182,182,96,41,880,537,277
VN_BZ_20260511_VN_BZ-PO-0005_RED_SH09,越南平政厂,VN_BZ,2026-05-11,VN_BZ-PO-0005,ST006,RED,SH09,FOB,1000,108,108,108,46,24,748,468,220
VN_BZ_20260511_VN_BZ-PO-0006_NVY_SH06,越南平政厂,VN_BZ,2026-05-11,VN_BZ-PO-0006,ST004,NVY,SH06,FOB,5000,175,175,-26,-18,-14,142,113,34
VN_BZ_20260511_VN_BZ-PO-0010_GRY_SH06,越南平政厂,VN_BZ,2026-05-11,VN_BZ-PO-0010,ST004,GRY,SH06,CMT,2000,179,179,179,110,83,664,473,294
VN_BZ_20260511_VN_BZ-PO-0012_GRY_SH06,越南平政厂,VN_BZ,2026-05-11,VN_BZ-PO-0012,ST004,GRY,SH06,FOB,2000,157,157,157,89,42,995,683,354
VN_BZ_20260511_VN_BZ-PO-0015_NVY_SH06,越南平政厂,VN_BZ,2026-05-11,VN_BZ-PO-0015,ST004,NVY,SH06,CMT,3000,161,161,161,110,79,1165,761,509
VN_BZ_20260511_VN_BZ-PO-0016_NVY_SH06,越南平政厂,VN_BZ,2026-05-11,VN_BZ-PO-0016,ST004,NVY,SH06,FOB,1000,58,58,58,41,32,968,613,305
VN_BZ_20260511_VN_BZ-PO-0017_WHT_SH01,越南平政厂,VN_BZ,2026-05-11,VN_BZ-PO-0017,ST001,WHT,SH01,CMT,3000,162,162,162,132,95,1030,679,339
VN_BZ_20260511_VN_BZ-PO-0018_BLU_SH03,越南平政厂,VN_BZ,2026-05-11,VN_BZ-PO-0018,ST002,BLU,SH03,CMT,2000,202,202,202,112,78,510,305,151
VN_BZ_20260511_VN_BZ-PO-0019_TEA_SH10,越南平政厂,VN_BZ,2026-05-11,VN_BZ-PO-0019,ST007,TEA,SH10,FOB,800,180,180,180,79,61,180,79,61
VN_BZ_20260511_VN_BZ-PO-0020_RED_SH02,越南平政厂,VN_BZ,2026-05-11,VN_BZ-PO-0020,ST001,RED,SH02,FOB,1500,109,109,109,83,32,1027,659,350
VN_BZ_20260511_VN_BZ-PO-0021_WHT_SH05,越南平政厂,VN_BZ,2026-05-11,VN_BZ-PO-0021,ST003,WHT,SH05,CMT,800,60,60,60,52,20,828,571,236
VN_BZ_20260511_VN_BZ-PO-0022_NVY_SH10,越南平政厂,VN_BZ,2026-05-11,VN_BZ-PO-0022,ST007,NVY,SH10,FOB,800,114,114,114,77,41,743,543,338
VN_BZ_20260511_VN_BZ-PO-0023_NVY_SH06,越南平政厂,VN_BZ,2026-05-11,VN_BZ-PO-0023,ST004,NVY,SH06,CMT,800,114,114,114,69,50,708,448,267
VN_BZ_20260511_VN_BZ-PO-0024_BLK_SH04,越南平政厂,VN_BZ,2026-05-11,VN_BZ-PO-0024,ST003,BLK,SH04,FOB,1500,111,111,111,76,53,961,604,314
VN_BZ_20260511_VN_BZ-PO-0025_YLW_SH04,越南平政厂,VN_BZ,2026-05-11,VN_BZ-PO-0025,ST003,YLW,SH04,FOB,8000,173,173,173,151,55,1368,906,462
VN_BZ_20260512_VN_BZ-PO-0001_NVY_SH10,越南平政厂,VN_BZ,2026-05-12,VN_BZ-PO-0001,ST007,NVY,SH10,CMT,3000,175,175,175,131,94,858,330,367
VN_BZ_20260512_VN_BZ-PO-0004_BLK_SH09,越南平政厂,VN_BZ,2026-05-12,VN_BZ-PO-0004,ST006,BLK,SH09,FOB,1000,182,182,182,140,53,508,408,236
VN_BZ_20260512_VN_BZ-PO-0005_RED_SH09,越南平政厂,VN_BZ,2026-05-12,VN_BZ-PO-0005,ST006,RED,SH09,FOB,1000,106,106,106,56,41,854,524,261
VN_BZ_20260512_VN_BZ-PO-0006_NVY_SH06,越南平政厂,VN_BZ,2026-05-12,VN_BZ-PO-0006,ST004,NVY,SH06,FOB,5000,160,160,160,111,65,302,224,99
VN_BZ_20260512_VN_BZ-PO-0008_NVY_SH10,越南平政厂,VN_BZ,2026-05-12,VN_BZ-PO-0008,ST007,NVY,SH10,CMT,800,50,50,50,22,9,764,423,261
VN_BZ_20260512_VN_BZ-PO-0009_WHT_SH05,越南平政厂,VN_BZ,2026-05-12,VN_BZ-PO-0009,ST003,WHT,SH05,CMT,3000,151,151,151,96,57,300,187,99
VN_BZ_20260512_VN_BZ-PO-0011_WHT_SH01,越南平政厂,VN_BZ,2026-05-12,VN_BZ-PO-0011,ST001,WHT,SH01,FOB,3000,181,181,181,80,40,1416,914,450
VN_BZ_20260512_VN_BZ-PO-0012_GRY_SH06,越南平政厂,VN_BZ,2026-05-12,VN_BZ-PO-0012,ST004,GRY,SH06,FOB,2000,162,162,162,136,81,1157,819,435
VN_BZ_20260512_VN_BZ-PO-0014_GRN_SH03,越南平政厂,VN_BZ,2026-05-12,VN_BZ-PO-0014,ST002,GRN,SH03,CMT,2000,197,182,182,80,37,1000,509,298
VN_BZ_20260512_VN_BZ-PO-0015_NVY_SH06,越南平政厂,VN_BZ,2026-05-12,VN_BZ-PO-0015,ST004,NVY,SH06,CMT,3000,158,158,158,118,44,1323,879,553
VN_BZ_20260512_VN_BZ-PO-0016_NVY_SH06,越南平政厂,VN_BZ,2026-05-12,VN_BZ-PO-0016,ST004,NVY,SH06,FOB,1000,30,40,40,31,14,1008,644,319
VN_BZ_20260512_VN_BZ-PO-0017_WHT_SH01,越南平政厂,VN_BZ,2026-05-12,VN_BZ-PO-0017,ST001,WHT,SH01,CMT,3000,176,176,176,84,62,1206,763,401
VN_BZ_20260512_VN_BZ-PO-0019_TEA_SH10,越南平政厂,VN_BZ,2026-05-12,VN_BZ-PO-0019,ST007,TEA,SH10,FOB,800,163,163,163,113,49,343,192,110
VN_BZ_20260512_VN_BZ-PO-0020_RED_SH02,越南平政厂,VN_BZ,2026-05-12,VN_BZ-PO-0020,ST001,RED,SH02,FOB,1500,93,93,93,47,33,1120,706,383
VN_BZ_20260512_VN_BZ-PO-0023_NVY_SH06,越南平政厂,VN_BZ,2026-05-12,VN_BZ-PO-0023,ST004,NVY,SH06,CMT,800,64,64,64,54,42,772,502,309
VN_BZ_20260512_VN_BZ-PO-0024_BLK_SH04,越南平政厂,VN_BZ,2026-05-12,VN_BZ-PO-0024,ST003,BLK,SH04,FOB,1500,89,89,89,41,31,1050,645,345
VN_BZ_20260513_VN_BZ-PO-0001_NVY_SH10,越南平政厂,VN_BZ,2026-05-13,VN_BZ-PO-0001,ST007,NVY,SH10,CMT,3000,170,170,170,105,45,1028,435,412
VN_BZ_20260513_VN_BZ-PO-0004_BLK_SH09,越南平政厂,VN_BZ,2026-05-13,VN_BZ-PO-0004,ST006,BLK,SH09,FOB,1000,113,113,113,51,18,621,459,254
VN_BZ_20260513_VN_BZ-PO-0005_RED_SH09,越南平政厂,VN_BZ,2026-05-13,VN_BZ-PO-0005,ST006,RED,SH09,FOB,1000,61,61,61,24,8,915,548,269
VN_BZ_20260513_VN_BZ-PO-0009_WHT_SH05,越南平政厂,VN_BZ,2026-05-13,VN_BZ-PO-0009,ST003,WHT,SH05,CMT,3000,151,151,151,84,66,451,271,165
VN_BZ_20260513_VN_BZ-PO-0010_GRY_SH06,越南平政厂,VN_BZ,2026-05-13,VN_BZ-PO-0010,ST004,GRY,SH06,CMT,2000,176,176,-31,-22,-17,633,451,277
VN_BZ_20260513_VN_BZ-PO-0011_WHT_SH01,越南平政厂,VN_BZ,2026-05-13,VN_BZ-PO-0011,ST001,WHT,SH01,FOB,3000,178,178,178,73,22,1594,987,472
VN_BZ_20260513_VN_BZ-PO-0012_GRY_SH06,越南平政厂,VN_BZ,2026-05-13,VN_BZ-PO-0012,ST004,GRY,SH06,FOB,2000,97,97,97,45,24,1254,864,459
VN_BZ_20260513_VN_BZ-PO-0014_GRN_SH03,越南平政厂,VN_BZ,2026-05-13,VN_BZ-PO-0014,ST002,GRN,SH03,CMT,2000,169,169,169,126,91,1169,635,389
VN_BZ_20260513_VN_BZ-PO-0015_NVY_SH06,越南平政厂,VN_BZ,2026-05-13,VN_BZ-PO-0015,ST004,NVY,SH06,CMT,3000,168,168,168,120,59,1491,999,612
VN_BZ_20260513_VN_BZ-PO-0017_WHT_SH01,越南平政厂,VN_BZ,2026-05-13,VN_BZ-PO-0017,ST001,WHT,SH01,CMT,3000,179,179,179,139,85,1385,902,486
VN_BZ_20260513_VN_BZ-PO-0018_BLU_SH03,越南平政厂,VN_BZ,2026-05-13,VN_BZ-PO-0018,ST002,BLU,SH03,CMT,2000,151,151,151,81,62,661,386,213
VN_BZ_20260513_VN_BZ-PO-0020_RED_SH02,越南平政厂,VN_BZ,2026-05-13,VN_BZ-PO-0020,ST001,RED,SH02,FOB,1500,108,108,108,46,27,1228,752,410
VN_BZ_20260513_VN_BZ-PO-0021_WHT_SH05,越南平政厂,VN_BZ,2026-05-13,VN_BZ-PO-0021,ST003,WHT,SH05,CMT,800,53,53,53,26,8,881,597,244
VN_BZ_20260513_VN_BZ-PO-0022_NVY_SH10,越南平政厂,VN_BZ,2026-05-13,VN_BZ-PO-0022,ST007,NVY,SH10,FOB,800,54,54,54,43,27,797,586,365
VN_BZ_20260513_VN_BZ-PO-0023_NVY_SH06,越南平政厂,VN_BZ,2026-05-13,VN_BZ-PO-0023,ST004,NVY,SH06,CMT,800,43,43,43,30,9,815,532,318
VN_BZ_20260513_VN_BZ-PO-0024_BLK_SH04,越南平政厂,VN_BZ,2026-05-13,VN_BZ-PO-0024,ST003,BLK,SH04,FOB,1500,130,115,115,50,28,1165,695,373
VN_BZ_20260513_VN_BZ-PO-0025_YLW_SH04,越南平政厂,VN_BZ,2026-05-13,VN_BZ-PO-0025,ST003,YLW,SH04,FOB,8000,166,166,166,146,57,1534,1052,519
VN_BZ_20260514_VN_BZ-PO-0001_NVY_SH10,越南平政厂,VN_BZ,2026-05-14,VN_BZ-PO-0001,ST007,NVY,SH10,CMT,3000,174,174,174,134,98,1202,569,510
VN_BZ_20260514_VN_BZ-PO-0002_WHT_SH08,越南平政厂,VN_BZ,2026-05-14,VN_BZ-PO-0002,ST005,WHT,SH08,FOB,1000,54,54,54,40,15,878,544,284
VN_BZ_20260514_VN_BZ-PO-0003_YLW_SH04,越南平政厂,VN_BZ,2026-05-14,VN_BZ-PO-0003,ST003,YLW,SH04,FOB,2000,175,175,175,76,23,1055,613,300
VN_BZ_20260514_VN_BZ-PO-0004_BLK_SH09,越南平政厂,VN_BZ,2026-05-14,VN_BZ-PO-0004,ST006,BLK,SH09,FOB,1000,114,114,114,53,41,735,512,295
VN_BZ_20260514_VN_BZ-PO-0005_RED_SH09,越南平政厂,VN_BZ,2026-05-14,VN_BZ-PO-0005,ST006,RED,SH09,FOB,1000,55,55,75,52,32,990,600,301
VN_BZ_20260514_VN_BZ-PO-0008_NVY_SH10,越南平政厂,VN_BZ,2026-05-14,VN_BZ-PO-0008,ST007,NVY,SH10,CMT,800,49,49,49,20,11,813,443,272
VN_BZ_20260514_VN_BZ-PO-0010_GRY_SH06,越南平政厂,VN_BZ,2026-05-14,VN_BZ-PO-0010,ST004,GRY,SH06,CMT,2000,174,174,174,131,98,807,582,375
VN_BZ_20260514_VN_BZ-PO-0011_WHT_SH01,越南平政厂,VN_BZ,2026-05-14,VN_BZ-PO-0011,ST001,WHT,SH01,FOB,3000,106,106,106,63,49,1700,1050,521
VN_BZ_20260514_VN_BZ-PO-0013_WHT_SH08,越南平政厂,VN_BZ,2026-05-14,VN_BZ-PO-0013,ST005,WHT,SH08,FOB,1500,101,101,101,52,38,1086,603,309
VN_BZ_20260514_VN_BZ-PO-0014_GRN_SH03,越南平政厂,VN_BZ,2026-05-14,VN_BZ-PO-0014,ST002,GRN,SH03,CMT,2000,109,109,109,84,43,1278,719,432
VN_BZ_20260514_VN_BZ-PO-0015_NVY_SH06,越南平政厂,VN_BZ,2026-05-14,VN_BZ-PO-0015,ST004,NVY,SH06,CMT,3000,184,184,184,140,76,1675,1139,688
VN_BZ_20260514_VN_BZ-PO-0017_WHT_SH01,越南平政厂,VN_BZ,2026-05-14,VN_BZ-PO-0017,ST001,WHT,SH01,CMT,3000,175,175,175,140,82,1560,1042,568
VN_BZ_20260514_VN_BZ-PO-0019_TEA_SH10,越南平政厂,VN_BZ,2026-05-14,VN_BZ-PO-0019,ST007,TEA,SH10,FOB,800,161,161,161,106,49,504,298,159
VN_BZ_20260514_VN_BZ-PO-0020_RED_SH02,越南平政厂,VN_BZ,2026-05-14,VN_BZ-PO-0020,ST001,RED,SH02,FOB,1500,50,40,40,20,15,1268,772,425
VN_BZ_20260514_VN_BZ-PO-0023_NVY_SH06,越南平政厂,VN_BZ,2026-05-14,VN_BZ-PO-0023,ST004,NVY,SH06,CMT,800,53,53,53,45,18,868,577,336
VN_BZ_20260515_VN_BZ-PO-0002_WHT_SH08,越南平政厂,VN_BZ,2026-05-15,VN_BZ-PO-0002,ST005,WHT,SH08,FOB,1000,54,54,54,26,16,932,570,300
VN_BZ_20260515_VN_BZ-PO-0004_BLK_SH09,越南平政厂,VN_BZ,2026-05-15,VN_BZ-PO-0004,ST006,BLK,SH09,FOB,1000,97,97,97,50,26,832,562,321
VN_BZ_20260515_VN_BZ-PO-0007_WHT_SH05,越南平政厂,VN_BZ,2026-05-15,VN_BZ-PO-0007,ST003,WHT,SH05,FOB,8000,162,162,162,95,29,1183,809,430
VN_BZ_20260515_VN_BZ-PO-0009_WHT_SH05,越南平政厂,VN_BZ,2026-05-15,VN_BZ-PO-0009,ST003,WHT,SH05,CMT,3000,164,164,164,111,54,615,382,219
VN_BZ_20260515_VN_BZ-PO-0010_GRY_SH06,越南平政厂,VN_BZ,2026-05-15,VN_BZ-PO-0010,ST004,GRY,SH06,CMT,2000,171,171,171,112,79,978,694,454
VN_BZ_20260515_VN_BZ-PO-0011_WHT_SH01,越南平政厂,VN_BZ,2026-05-15,VN_BZ-PO-0011,ST001,WHT,SH01,FOB,3000,117,117,117,100,60,1817,1150,581
VN_BZ_20260515_VN_BZ-PO-0012_GRY_SH06,越南平政厂,VN_BZ,2026-05-15,VN_BZ-PO-0012,ST004,GRY,SH06,FOB,2000,123,123,123,89,43,1377,953,502
VN_BZ_20260515_VN_BZ-PO-0013_WHT_SH08,越南平政厂,VN_BZ,2026-05-15,VN_BZ-PO-0013,ST005,WHT,SH08,FOB,1500,97,97,97,83,43,1183,686,352
VN_BZ_20260515_VN_BZ-PO-0014_GRN_SH03,越南平政厂,VN_BZ,2026-05-15,VN_BZ-PO-0014,ST002,GRN,SH03,CMT,2000,109,109,109,77,43,1387,796,475
VN_BZ_20260515_VN_BZ-PO-0015_NVY_SH06,越南平政厂,VN_BZ,2026-05-15,VN_BZ-PO-0015,ST004,NVY,SH06,CMT,3000,122,122,122,71,31,1797,1210,719
VN_BZ_20260515_VN_BZ-PO-0018_BLU_SH03,越南平政厂,VN_BZ,2026-05-15,VN_BZ-PO-0018,ST002,BLU,SH03,CMT,2000,158,158,158,75,31,819,461,244
VN_BZ_20260515_VN_BZ-PO-0019_TEA_SH10,越南平政厂,VN_BZ,2026-05-15,VN_BZ-PO-0019,ST007,TEA,SH10,FOB,800,105,105,105,81,27,609,379,186
VN_BZ_20260515_VN_BZ-PO-0020_RED_SH02,越南平政厂,VN_BZ,2026-05-15,VN_BZ-PO-0020,ST001,RED,SH02,FOB,1500,55,55,55,45,34,1323,817,459
VN_BZ_20260515_VN_BZ-PO-0022_NVY_SH10,越南平政厂,VN_BZ,2026-05-15,VN_BZ-PO-0022,ST007,NVY,SH10,FOB,800,56,56,56,26,20,853,612,385
VN_BZ_20260515_VN_BZ-PO-0024_BLK_SH04,越南平政厂,VN_BZ,2026-05-15,VN_BZ-PO-0024,ST003,BLK,SH04,FOB,1500,120,120,120,68,25,1285,763,398
